X,Y
289.1086,-14404207
289.0839,-14426084
289.0592,-14444476
289.0344,-14459240
289.0097,-14470300
288.985,-14477644
288.9603,-14481325
288.9355,-14481466
288.9108,-14478252
288.8861,-14471929
288.8613,-14462801
288.8366,-14451222
288.8119,-14437591
288.7872,-14422345
288.7624,-14405947
288.7377,-14388882
288.713,-14371643
288.6883,-14354723
288.6635,-14338603
288.6388,-14323747
288.6141,-14310586
288.5893,-14299513
288.5646,-14290873
288.5399,-14284958
288.5152,-14281996
288.4904,-14282152
288.4657,-14285521
288.441,-14292123
288.4163,-14301911
288.3915,-14314764
288.3668,-14330493
288.3421,-14348845
288.3174,-14369509
288.2926,-14392122
288.2679,-14416277
288.2432,-14441533
288.2184,-14467425
288.1937,-14493475
288.169,-14519200
288.1443,-14544127
288.1195,-14567801
288.0948,-14589796
288.0701,-14609725
288.0454,-14627251
288.0206,-14642090
287.9959,-14654021
287.9712,-14662891
287.9464,-14668616
287.9217,-14671185
287.897,-14670661
287.8723,-14667175
287.8475,-14660927
287.8228,-14652177
287.7981,-14641244
287.7734,-14628491
287.7486,-14614322
287.7239,-14599169
287.6992,-14583480
287.6744,-14567710
287.6497,-14552309
287.625,-14537709
287.6003,-14524314
287.5755,-14512489
287.5508,-14502550
287.5261,-14494756
287.5014,-14489301
287.4766,-14486308
287.4519,-14485826
287.4272,-14487825
287.4025,-14492199
287.3777,-14498764
287.353,-14507264
287.3283,-14517374
287.3035,-14528706
287.2788,-14540821
287.2541,-14553234
287.2294,-14565428
287.2046,-14576864
287.1799,-14586995
287.1552,-14595278
287.1305,-14601186
287.1057,-14604222
287.081,-14603932
287.0563,-14599913
287.0315,-14591830
287.0068,-14579418
286.9821,-14562493
286.9574,-14540960
286.9326,-14514814
286.9079,-14484144
286.8832,-14449135
286.8585,-14410062
286.8337,-14367292
286.809,-14321274
286.7843,-14272536
286.7596,-14221672
286.7348,-14169337
286.7101,-14116231
286.6854,-14063090
286.6606,-14010670
286.6359,-13959739
286.6112,-13911057
286.5865,-13865368
286.5617,-13823383
286.537,-13785773
286.5123,-13753151
286.4876,-13726069
286.4628,-13705003
286.4381,-13690352
286.4134,-13682428
286.3886,-13681451
286.3639,-13687552
286.3392,-13700770
286.3145,-13721053
286.2897,-13748258
286.265,-13782164
286.2403,-13822470
286.2156,-13868804
286.1908,-13920733
286.1661,-13977772
286.1414,-14039391
286.1167,-14105026
286.0919,-14174090
286.0672,-14245983
286.0425,-14320099
286.0177,-14395837
285.993,-14472610
285.9683,-14549851
285.9436,-14627020
285.9188,-14703610
285.8941,-14779149
285.8694,-14853206
285.8447,-14925391
285.8199,-14995359
285.7952,-15062803
285.7705,-15127460
285.7457,-15189104
285.721,-15247546
285.6963,-15302630
285.6716,-15354227
285.6468,-15402233
285.6221,-15446566
285.5974,-15487158
285.5727,-15523955
285.5479,-15556911
285.5232,-15585988
285.4985,-15611148
285.4738,-15632360
285.449,-15649589
285.4243,-15662805
285.3996,-15671978
285.3748,-15677079
285.3501,-15678088
285.3254,-15674989
285.3007,-15667778
285.2759,-15656463
285.2512,-15641073
285.2265,-15621654
285.2018,-15598279
285.177,-15571050
285.1523,-15540096
285.1276,-15505583
285.1028,-15467711
285.0781,-15426714
285.0534,-15382864
285.0287,-15336467
285.0039,-15287861
284.9792,-15237417
284.9545,-15185529
284.9298,-15132615
284.905,-15079106
284.8803,-15025444
284.8556,-14972074
284.8309,-14919435
284.8061,-14867953
284.7814,-14818034
284.7567,-14770054
284.7319,-14724355
284.7072,-14681236
284.6825,-14640946
284.6578,-14603681
284.633,-14569576
284.6083,-14538708
284.5836,-14511086
284.5589,-14486658
284.5341,-14465306
284.5094,-14446854
284.4847,-14431065
284.4599,-14417654
284.4352,-14406287
284.4105,-14396593
284.3858,-14388173
284.361,-14380606
284.3363,-14373461
284.3116,-14366308
284.2869,-14358729
284.2621,-14350324
284.2374,-14340729
284.2127,-14329619
284.188,-14316718
284.1632,-14301810
284.1385,-14284743
284.1138,-14265434
284.089,-14243873
284.0643,-14220127
284.0396,-14194337
284.0149,-14166719
283.9901,-14137561
283.9654,-14107216
283.9407,-14076100
283.916,-14044678
283.8912,-14013462
283.8665,-13982994
283.8418,-13953843
283.817,-13926585
283.7923,-13901797
283.7676,-13880043
283.7429,-13861861
283.7181,-13847754
283.6934,-13838178
283.6687,-13833531
283.644,-13834146
283.6192,-13840284
283.5945,-13852125
283.5698,-13869768
283.5451,-13893225
283.5203,-13922422
283.4956,-13957199
283.4709,-13997313
283.4461,-14042442
283.4214,-14092192
283.3967,-14146101
283.372,-14203652
283.3472,-14264279
283.3225,-14327378
283.2978,-14392318
283.2731,-14458453
283.2483,-14525132
283.2236,-14591709
283.1989,-14657556
283.1741,-14722071
283.1494,-14784689
283.1247,-14844886
283.1,-14902192
283.0752,-14956189
283.0505,-15006522
283.0258,-15052898
283.0011,-15095086
282.9763,-15132922
282.9516,-15166300
282.9269,-15195175
282.9021,-15219558
282.8774,-15239508
282.8527,-15255130
282.828,-15266564
282.8032,-15273983
282.7785,-15277582
282.7538,-15277571
282.7291,-15274173
282.7043,-15267609
282.6796,-15258099
282.6549,-15245852
282.6302,-15231067
282.6054,-15213921
282.5807,-15194576
282.556,-15173170
282.5312,-15149821
282.5065,-15124626
282.4818,-15097664
282.4571,-15068996
282.4323,-15038672
282.4076,-15006735
282.3829,-14973221
282.3582,-14938172
282.3334,-14901633
282.3087,-14863664
282.284,-14824342
282.2592,-14783766
282.2345,-14742061
282.2098,-14699382
282.1851,-14655917
282.1603,-14611889
282.1356,-14567552
282.1109,-14523197
282.0862,-14479146
282.0614,-14435751
282.0367,-14393387
282.012,-14352452
281.9873,-14313356
281.9625,-14276515
281.9378,-14242347
281.9131,-14211258
281.8883,-14183641
281.8636,-14159858
281.8389,-14140243
281.8142,-14125083
281.7894,-14114619
281.7647,-14109034
281.74,-14108448
281.7153,-14112917
281.6905,-14122425
281.6658,-14136882
281.6411,-14156128
281.6163,-14179928
281.5916,-14207977
281.5669,-14239905
281.5422,-14275278
281.5174,-14313610
281.4927,-14354365
281.468,-14396969
281.4433,-14440821
281.4185,-14485298
281.3938,-14529771
281.3691,-14573614
281.3444,-14616214
281.3196,-14656983
281.2949,-14695368
281.2702,-14730860
281.2454,-14763004
281.2207,-14791405
281.196,-14815736
281.1713,-14835742
281.1465,-14851242
281.1218,-14862136
281.0971,-14868399
281.0724,-14870085
281.0476,-14867323
281.0229,-14860310
280.9982,-14849309
280.9734,-14834643
280.9487,-14816683
280.924,-14795844
280.8993,-14772572
280.8745,-14747337
280.8498,-14720623
280.8251,-14692917
280.8004,-14664697
280.7756,-14636428
280.7509,-14608550
280.7262,-14581469
280.7015,-14555554
280.6767,-14531127
280.652,-14508460
280.6273,-14487772
280.6025,-14469228
280.5778,-14452933
280.5531,-14438940
280.5284,-14427246
280.5036,-14417798
280.4789,-14410493
280.4542,-14405190
280.4295,-14401707
280.4047,-14399835
280.38,-14399340
280.3553,-14399972
280.3305,-14401470
280.3058,-14403572
280.2811,-14406020
280.2564,-14408566
280.2316,-14410979
280.2069,-14413049
280.1822,-14414590
280.1575,-14415447
280.1327,-14415494
280.108,-14414638
280.0833,-14412820
280.0586,-14410012
280.0338,-14406217
280.0091,-14401466
279.9844,-14395817
279.9596,-14389347
279.9349,-14382154
279.9102,-14374347
279.8855,-14366043
279.8607,-14357362
279.836,-14348426
279.8113,-14339346
279.7866,-14330226
279.7618,-14321154
279.7371,-14312204
279.7124,-14303425
279.6876,-14294848
279.6629,-14286479
279.6382,-14278303
279.6135,-14270278
279.5887,-14262346
279.564,-14254423
279.5393,-14246413
279.5146,-14238204
279.4898,-14229673
279.4651,-14220692
279.4404,-14211130
279.4157,-14200860
279.3909,-14189762
279.3662,-14177726
279.3415,-14164658
279.3167,-14150485
279.292,-14135154
279.2673,-14118641
279.2426,-14100947
279.2178,-14082103
279.1931,-14062170
279.1684,-14041241
279.1437,-14019436
279.1189,-13996905
279.0942,-13973824
279.0695,-13950392
279.0447,-13926830
279.02,-13903373
278.9953,-13880273
278.9706,-13857788
278.9458,-13836181
278.9211,-13815714
278.8964,-13796646
278.8717,-13779226
278.8469,-13763694
278.8222,-13750269
278.7975,-13739154
278.7727,-13730531
278.748,-13724556
278.7233,-13721362
278.6986,-13721055
278.6738,-13723716
278.6491,-13729400
278.6244,-13738135
278.5997,-13749930
278.5749,-13764767
278.5502,-13782613
278.5255,-13803415
278.5008,-13827105
278.476,-13853605
278.4513,-13882825
278.4266,-13914669
278.4018,-13949035
278.3771,-13985818
278.3524,-14024912
278.3277,-14066208
278.3029,-14109600
278.2782,-14154980
278.2535,-14202239
278.2288,-14251270
278.204,-14301960
278.1793,-14354195
278.1546,-14407852
278.1298,-14462801
278.1051,-14518903
278.0804,-14576001
278.0557,-14633927
278.0309,-14692491
278.0062,-14751484
277.9815,-14810674
277.9568,-14869806
277.932,-14928600
277.9073,-14986752
277.8826,-15043932
277.8579,-15099788
277.8331,-15153948
277.8084,-15206020
277.7837,-15255600
277.7589,-15302271
277.7342,-15345614
277.7095,-15385209
277.6848,-15420642
277.66,-15451515
277.6353,-15477450
277.6106,-15498096
277.5859,-15513137
277.5611,-15522301
277.5364,-15525364
277.5117,-15522154
277.4869,-15512565
277.4622,-15496553
277.4375,-15474144
277.4128,-15445438
277.388,-15410607
277.3633,-15369900
277.3386,-15323639
277.3139,-15272217
277.2891,-15216097
277.2644,-15155807
277.2397,-15091931
277.215,-15025105
277.1902,-14956009
277.1655,-14885354
277.1408,-14813878
277.116,-14742330
277.0913,-14671463
277.0666,-14602020
277.0419,-14534725
277.0171,-14470269
276.9924,-14409303
276.9677,-14352425
276.943,-14300170
276.9182,-14253004
276.8935,-14211317
276.8688,-14175412
276.844,-14145507
276.8193,-14121726
276.7946,-14104103
276.7699,-14092575
276.7451,-14086989
276.7204,-14087105
276.6957,-14092595
276.671,-14103058
276.6462,-14118019
276.6215,-14136941
276.5968,-14159236
276.5721,-14184273
276.5473,-14211393
276.5226,-14239913
276.4979,-14269147
276.4731,-14298411
276.4484,-14327038
276.4237,-14354389
276.399,-14379861
276.3742,-14402902
276.3495,-14423015
